Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
23	-107.31514	14.337636	-89.88703	-131.75229	484.3	-56.759064	3.8146973e-06	-56.75906	-56.75906	120000	-5.992126e-05	1668.821	-0.004331012	0.0	0.8116159	0.0060724188	0.051799998	79.0	1392.9467842578888
24	-133.64879	105.44402	-73.65824	-464.3333	454.36365	-56.759064	3.8146973e-06	-56.75906	-56.75906	125000	-0.00021341552	2446.695	-0.0043025864	0.0	0.8081107	0.0048733703	0.0426	79.0	1452.402083158493
25	-85.07463	7.4147086	-71.48388	-98.996666	392.41666	-56.759064	3.8146973e-06	-56.75906	-56.75906	130000	0.0002300293	1756.0323	-0.0046955715	0.0	0.82030976	0.006697231	0.078	79.0	1512.40096616745
26	-96.73482	15.95865	-66.63077	-121.382195	444.63635	-56.759064	3.8146973e-06	-56.75906	-56.75906	135000	5.735779e-06	1730.6001	-0.005259254	0.0	0.82809544	0.007862333	0.0734	79.0	1571.5365679264069
27	-89.70866	9.572129	-78.3519	-113.299614	426.36365	-56.759064	3.8146973e-06	-56.75906	-56.75906	140000	0.00017604904	1759.4453	-0.0039744237	0.0	0.830341	0.008642149	0.0788	79.0	1630.724574804306
28	-148.7565	493368860.0	-65.9166	-1785076000.0	388.33334	-56.759064	3.8146973e-06	-56.75906	-56.75906	145000	-0.00037689513	3.1910512e+16	-0.0054375078	0.0	0.84799415	0.003909843	0.049799997	79.0	1690.7480914592743
29	-86.51067	17.415606	-55.973576	-114.00095	390.33334	-56.759064	0.0	-56.759064	-56.759064	150000	1.7281342e-05	1736.3422	-0.002581858	0.0021972656	0.8453502	0.00504559	0.0274	79.0	1750.4220898151398
30	-83.5325	17.565985	-59.184208	-122.521194	379.69232	-56.759064	0.0	-56.759064	-56.759064	155000	0.00022584228	1799.8647	-0.005133551	0.0	0.8403388	0.009813974	0.0826	79.0	1810.9078562259674
31	-71.90176	12.315102	-53.495487	-97.966545	341.92856	-56.759064	0.0	-56.759064	-56.759064	160000	0.0001088089	1862.0824	-0.0056266524	0.0	0.8401422	0.01111956	0.095599994	79.0	1871.3746666908264
32	-100.8148	3.9045415e+16	-50.049053	-1.6130373e+17	298.3125	-56.759064	0.0	-56.759064	-56.759064	165000	1.41662595e-05	2.6111595e+32	-0.0011915374	0.0	0.84384114	0.018579828	0.2104	6.0	1931.7456266880035
33	-122.4889	4628.6753	-42.957954	-19743.408	283.35294	-81.624985	7.6293945e-06	-81.62498	-81.62498	170000	3.8165283e-05	3709169.5	-0.0027014634	-1239.5	0.8437383	0.0019374862	0.0424	79.0	1993.1965537071228
