Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
27	-81.50784	13.685996	-61.127007	-104.23641	356.84616	-40.622505	0.00069746596	-40.61827	-40.62301	140000	-0.00010786743	687.51	-0.0046260497	0.0	0.70848215	0.009192231	0.076799996	79.0	1619.099060535431
28	-83.35169	129170300.0	-46.82588	-533626140.0	312.5	-40.622417	0.00072993315	-40.61827	-40.62301	145000	0.00017301635	2851584200000000.0	-0.0031822114	0.0	0.7139739	0.02009544	0.312	5.0	1677.9498493671417
29	-85.591832	2.0161635e+18	-50.212288	-7.8285646e+18	349.14285	-40.62302	0.00065113057	-40.619633	-40.6235	150000	0.0	inf	0.0	nan	0.71426785	0.016161617	0.28939998	8.0	1736.8659973144531
30	-123.0304	410885900000000.0	-67.90946	-1280973300000000.0	432.45456	-65.21472	7.6293945e-06	-65.214714	-65.214714	155000	-8.1402584e-05	2.445026e+28	-0.0014592315	0.0	0.7146751	0.017878272	0.2574	5.0	1795.0674529075623
31	-126.2746	8.7125825e+16	-3504630800.0	-3.1523833e+17	396.08334	-67.23761	1.5258789e-05	-67.237595	-67.237595	160000	4.2971802e-05	9.984927e+32	-0.002116185	0.0	0.7146405	0.0032751847	0.0198	79.0	1854.0387682914734
32	-94.993332	7.797252e+16	-55.99362	-2.831565e+17	371.41666	-67.92535	0.0	-67.92535	-67.92535	165000	9.742584e-05	8.0826645e+32	-0.0041292785	0.0	0.71623427	0.004628453	0.0924	79.0	1912.7093291282654
33	-155.045247	155558850000.0	-54.396168	-609587560000.0	346.7143	-68.68707	7.6293945e-06	-68.68708	-68.68708	170000	0.00017308959	3.8285106e+21	-0.0050385343	0.0	0.696177	0.0050882315	0.0616	79.0	1972.320524930954
34	-124.61684	22413184000000.0	-61.372192	-61530737000000.0	464.1	-68.773384	0.0	-68.773384	-68.773384	175000	-2.7893066e-05	6.5994486e+25	-0.0051596984	0.0	0.6963989	0.0046924558	0.0598	79.0	2030.1289477348328
35	-137.296875	1236935000000000.0	-56.47839	-4475418200000000.0	399.58334	-68.773384	7.6293945e-06	-68.77339	-68.77339	180000	1.8096924e-05	2.0127691e+29	-0.0014634734	0.0	0.70185775	0.002861752	0.033	79.0	2089.1909489631653
36	-126.39364	681707600000.0	-47.717094	-2364250500000.0	442.27274	-68.78773	0.0	-68.78773	-68.78773	185000	0.0004669708	5.8870064e+22	-0.0044653225	0.0	0.71015424	0.015281128	0.20019999	3.0	2147.6469011306763
37	-195.926	4790141000000.0	-51.618713	-14613649000000.0	601.875	-68.7897	0.0	-68.7897	-68.7897	190000	7.472534e-05	2.1534954e+24	-0.0038066711	0.0	0.7103958	0.0025831787	0.0528	79.0	2205.180433988571
