Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
115	-17.580309	1.1375649	-15.70813	-20.145157	171.3793	-35.079014	0.0006427384	-35.076794	-35.079338	580000	-6.4071655e-06	918.61597	-0.0042146896	-0.35717773	0.5170711	0.011828548	0.0858	79.0	9992.381429195404
116	-17.203625	1.2029508	-15.03415	-20.558361	168.58621	-35.073814	0.0006270976	-35.071575	-35.07412	585000	1.2442398e-05	908.2138	-0.003419251	-0.36834717	0.5361976	0.006016317	0.0524	79.0	10082.68632030487
117	-16.566135	1.1179214	-14.645653	-19.652332	164.56667	-35.06759	0.00066179066	-35.06538	-35.067924	590000	-2.3146056e-05	924.4123	-0.0030815366	-0.3895874	0.5220737	0.007861666	0.0396	79.0	10173.151106834412
118	-15.657887	0.63348705	-14.616397	-17.234386	166.58621	-35.058575	0.0008260503	-35.055748	-35.059036	595000	-2.1463013e-05	932.542	-0.0060157874	-0.40881348	0.51452774	0.007870102	0.0774	79.0	10264.222678422928
119	-15.813822	0.9178339	-14.044088	-17.695791	162.43333	-35.053436	0.00069762714	-35.05104	-35.053806	600000	4.5848847e-06	928.0196	-0.0034773673	-0.42333984	0.5092148	0.0068912148	0.0558	79.0	10354.21466755867
120	-16.039461	1.333141	-14.36106	-20.181555	164.06667	-35.045536	0.00067419384	-35.043346	-35.045887	605000	2.684021e-06	930.50415	-0.0045489133	-0.44207764	0.4908599	0.011036868	0.0932	79.0	10444.03809595108
121	-14.883845	0.9009165	-13.2971325	-18.311474	155.0	-35.03906	0.0007006984	-35.036667	-35.03943	610000	8.603668e-06	952.159	0.00327309	-0.47192383	0.49957666	0.017743492	0.2744	2.0	10535.154958486557
122	-15.000016	0.8499384	-13.480067	-17.348387	151.39394	-35.030083	0.00077052834	-35.02798	-35.03052	615000	1.5659332e-06	953.763	0.0034932818	-0.49499512	0.4995789	0.02022523	0.2444	5.0	10625.876596212387
123	-14.507427	0.5217632	-13.642923	-15.9312	150.93939	-35.022694	0.00070340844	-35.020535	-35.023075	620000	2.2940445e-05	958.6354	-0.0030464258	-0.5172119	0.49896702	0.0066899764	0.0484	79.0	10716.762764692307
124	-14.495897	0.6100621	-13.081126	-15.554935	154.65625	-35.013474	0.0007734661	-35.01115	-35.013912	625000	-6.0073853e-06	956.73737	-0.004714321	-0.5354004	0.50583583	0.005771953	0.0488	79.0	10808.009430646896
125	-14.109747	0.46877682	-13.524062	-15.283852	155.25	-35.00666	0.00087403395	-35.00391	-35.00719	630000	1.6381835e-05	970.05316	-0.00464671	-0.56585693	0.50132215	0.00784277	0.0674	79.0	10899.211927175522
126	-14.242783	0.45811328	-13.096785	-15.214823	152.6875	-34.994637	0.00077749806	-34.99211	-34.995087	635000	1.5457153e-06	950.8572	-0.003468019	-0.57489014	0.5178565	0.009694096	0.072399996	79.0	10990.614958047867
127	-15.079105	1.0726938	-12.945381	-19.275015	152.8125	-34.986504	0.00071932777	-34.98382	-34.98689	640000	-1.0633087e-05	932.82776	-0.004406308	-0.5866089	0.5269658	0.0042416975	0.0458	79.0	11082.83998298645
128	-14.762379	0.8759161	-13.388139	-17.41924	150.87878	-34.977055	0.00074805744	-34.974182	-34.977463	645000	-2.2527312e-05	951.1747	-0.0055157132	-0.6251221	0.5017774	0.0045224773	0.049	79.0	11175.293308973312
129	-14.401674	0.70473975	-13.604139	-17.124245	146.76471	-34.966125	0.0007879564	-34.963284	-34.966564	650000	-2.9067992e-06	956.1336	-0.0033382536	-0.6566162	0.4739926	0.0036411998	0.038799997	79.0	11267.287899017334
130	-14.121888	0.64161134	-12.79438	-15.371009	146.76471	-34.955204	0.0008034247	-34.95239	-34.95566	655000	-6.484985e-08	961.6816	-0.004427755	-0.6871338	0.46854082	0.006393125	0.048	79.0	11358.870990753174
131	-13.787264	0.5458685	-12.640966	-15.144184	142.77142	-34.944824	0.0007435659	-34.942703	-34.945236	660000	2.9647827e-05	963.76056	-0.004448327	-0.7183838	0.45531648	0.005563601	0.0568	79.0	11451.642401695251
132	-13.714144	0.59154755	-12.569654	-15.018687	145.55882	-34.930958	0.00076991506	-34.928635	-34.93139	665000	-1.665039e-05	959.65076	-0.0037312498	-0.7398071	0.44195685	0.003160498	0.0422	79.0	11543.56358885765
133	-13.900143	0.42359942	-13.170809	-14.921721	144.85294	-34.920025	0.0007804609	-34.91719	-34.920464	670000	-4.033966e-05	950.539	-0.004757469	-0.7615967	0.43790275	0.008063891	0.0808	79.0	11636.994197845459
134	-13.654231	0.698423	-12.42295	-16.089926	139.48572	-34.909397	0.0007018066	-34.90702	-34.909775	675000	-9.140014e-06	941.9873	-0.003495964	-0.78375244	0.44431615	0.008494264	0.051599998	79.0	11729.338279485703
135	-13.754475	0.59032	-12.121641	-15.004667	141.88571	-34.893764	0.0007585485	-34.89093	-34.8942	680000	-1.2817383e-06	955.8974	-0.0040838206	-0.83099365	0.43868425	0.007932826	0.0598	79.0	11821.4440574646
136	-14.499809	0.85591996	-12.914405	-16.674452	143.61765	-34.881855	0.00075244263	-34.879307	-34.882275	685000	4.9106598e-06	928.26666	-0.0033026997	-0.8364868	0.4317104	0.0060677934	0.047199998	79.0	11913.235767364502
137	-14.480134	0.89479136	-12.534366	-16.870625	141.57143	-34.865536	0.00073480414	-34.86342	-34.865948	690000	2.722168e-06	939.42786	-0.0028194245	-0.88275146	0.4368	0.007291634	0.049799997	79.0	12004.980997800827
138	-14.788254	1.31966	-12.103736	-17.735277	140.71428	-34.852104	0.0007632953	-34.850018	-34.852543	695000	5.0476074e-06	926.2615	-0.0042624148	-0.90509033	0.44292226	0.009325237	0.077199996	79.0	12098.558027505875
139	-15.076771	1.375538	-13.100018	-20.05125	137.69444	-34.835773	0.0007473624	-34.833675	-34.8362	700000	-7.15332e-06	919.271	-0.0051974487	-0.93603516	0.45701027	0.0057511083	0.0594	79.0	12192.325675964355
140	-15.813977	1.159991	-13.993377	-18.67544	142.57143	-34.82088	0.0007520882	-34.81879	-34.821316	705000	-9.664916e-06	915.1896	-0.0028222632	-0.9733887	0.43034133	0.0042817364	0.037	79.0	12284.167847394943
141	-14.556102	0.9449	-12.368445	-16.146122	136.94444	-34.802845	0.0007282998	-34.800724	-34.803246	710000	-1.0387421e-05	922.7331	-0.0047401367	-1.0154419	0.4156161	0.0039104666	0.049599998	79.0	12376.529004096985
142	-15.318279	1.8031385	-12.902801	-20.233604	137.30556	-34.787918	0.00074763177	-34.78582	-34.78834	715000	-1.7022705e-05	909.00476	-0.0038897642	-1.0421753	0.40578377	0.007339159	0.0554	79.0	12469.016107082367
143	-15.391514	1.5565679	-12.841297	-19.737331	136.44444	-34.76889	0.0007148653	-34.766754	-34.769276	720000	-4.068756e-05	899.6116	-0.0031275419	-1.0700684	0.39986667	0.007032321	0.044999998	79.0	12561.740226507187
144	-14.665501	1.4641958	-13.167308	-21.777264	133.16216	-34.751995	0.0007403171	-34.74914	-34.7524	725000	-6.8298336e-06	916.1128	-0.0039071776	-1.1346436	0.3975131	0.002040167	0.0284	79.0	12654.516402959824
145	-13.894922	0.6634686	-12.560656	-15.763197	132.86487	-34.731937	0.000732453	-34.72982	-34.732338	730000	-7.0983883e-06	926.8229	-0.004331079	-1.1962891	0.39200145	0.006715201	0.058199998	79.0	12747.425698757172
146	-13.808688	1.0131066	-11.999249	-16.701979	129.8158	-34.714497	0.0007759415	-34.711906	-34.714947	735000	-3.0810545e-05	926.811	-0.003420758	-1.2467041	0.3840674	0.0076450445	0.053999998	79.0	12840.655153036118
147	-15.233306	1.2755868	-12.889577	-19.659464	133.75676	-34.691013	0.00074653415	-34.688923	-34.691437	740000	-3.8916016e-05	904.83545	-0.005214337	-1.2680664	0.3862765	0.008098498	0.066599995	79.0	12933.512977838516
148	-15.55181	1.6305707	-13.012857	-20.709522	135.41667	-34.668427	0.000794122	-34.666386	-34.668896	745000	2.5933838e-05	884.8105	-0.004716693	-1.2861328	0.38185966	0.003232936	0.034199998	79.0	13025.953420639038
149	-16.062056	1.8008832	-13.529041	-21.160315	137.19444	-34.649258	0.00082344486	-34.647255	-34.649765	750000	2.1423339e-05	882.67395	-0.0041652736	-1.3353882	0.36950353	0.005445113	0.034199998	79.0	13118.819111824036
