Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
37	-81.05809	17.56585	-44.253727	-116.39143	248.85	-78.19352	7.985946e-05	-78.1885	-78.19352	190000	1.0980224e-05	3616.0999	-0.0029858735	0.0	0.77294296	0.0051492634	0.038399998	79.0	2302.740965604782
38	-100.86938	18.657232	-43.686256	-118.173004	224.86363	-78.19353	7.6293945e-06	-78.19352	-78.19352	195000	1.7944335e-06	3398.5295	-0.004302167	0.0	0.7698473	0.0062567703	0.066	79.0	2366.875666618347
39	-94.37224	19.28501	-47.941334	-118.52451	237.57143	-78.19353	7.6293945e-06	-78.19352	-78.19352	200000	6.4697265e-06	3437.3982	-0.0054239016	0.0	0.77615094	0.0038532077	0.042	79.0	2430.9802350997925
40	-82.47858	11.097896	-56.60037	-106.68226	241.95	-78.19353	4.7072066e-05	-78.19068	-78.19352	205000	4.943848e-07	3361.7102	-0.004662732	0.0	0.7599892	0.0068724584	0.053999998	79.0	2494.4688682556152
41	-83.172714	33.141277	-44.8938	-203.21822	245.15	-78.19353	7.6293945e-06	-78.19352	-78.19352	210000	-3.0685424e-06	3286.5896	-0.007851819	0.0	0.745406	0.008543175	0.072399996	79.0	2558.242891073227
42	-81.70191	14.713489	-53.688084	-100.78129	234.28572	-78.19353	7.6293945e-06	-78.19352	-78.19352	215000	-3.601074e-07	3273.2378	-0.0047037965	0.0	0.7211003	0.0028548199	0.055999998	79.0	2622.3305156230927
43	-108.07325	13.414588	-41.709988	-94.615715	207.69565	-78.19353	7.6293945e-06	-78.19352	-78.19352	220000	2.9296874e-07	3527.7576	-0.0056288117	0.0	0.70874727	0.0022334664	0.038	79.0	2687.304509162903
44	-92.552246	18.046017	-43.592052	-108.34026	205.5	-78.19353	7.6293945e-06	-78.19352	-78.19352	225000	2.4737548e-05	3587.1582	-0.005716122	0.0	0.69446665	0.010118177	0.084199995	79.0	2752.010807275772
45	-100.189972	10.368901	-41.935535	-78.28047	201.20833	-78.19353	7.6293945e-06	-78.19352	-78.19352	230000	1.3061523e-06	3708.576	-0.002959632	0.0	0.69382876	0.0034341654	0.036399998	79.0	2816.516065597534
46	-80.09706	15.453636	-38.91957	-96.48775	205.58333	-78.19353	1.1199889e-05	-78.19295	-78.19352	235000	1.222229e-05	3585.3135	-0.0057815625	0.0	0.7023129	0.006145662	0.067999996	79.0	2881.3749101161957
47	-76.73468	11.146601	-40.910793	-84.18655	187.73077	-78.19353	7.6293945e-06	-78.19352	-78.19352	240000	-6.7291256e-07	3756.7083	-0.0056851483	0.0	0.6963512	0.0072220974	0.0624	79.0	2947.230679512024
48	-82.88565	10.54414	-47.40405	-84.64922	204.125	-78.19353	7.6293945e-06	-78.19352	-78.19352	245000	-7.2853086e-06	3617.51	-0.0015112999	0.0	0.68278867	0.01510924	0.1954	3.0	3011.856513977051
49	-82.62683	12.097735	-37.20608	-73.537056	174.17857	-78.19353	7.6293945e-06	-78.19352	-78.19352	250000	-3.6331176e-06	3699.3472	-0.0055477265	0.0	0.6823922	0.004769962	0.053999998	79.0	3077.850599527359
50	-96.888958	9.511995	-36.84536	-75.70729	168.51724	-78.19353	7.6293945e-06	-78.19352	-78.19352	255000	-3.9138795e-06	3741.4126	-0.0043453397	0.0	0.66964394	0.007987142	0.0762	79.0	3144.0057101249695
51	-92.04779	10.900334	-34.636307	-75.49124	154.0	-78.19353	7.6293945e-06	-78.19352	-78.19352	260000	-1.0081481e-05	3837.2983	-0.006146134	0.0	0.68432266	0.0050923405	0.0422	79.0	3210.1974637508392
52	-83.521805	9.401737	-32.104153	-67.1629	152.21875	-78.19353	7.6293945e-06	-78.19352	-78.19352	265000	3.8352964e-06	3945.7659	-0.0048878416	0.0	0.66503465	0.0039928933	0.0462	79.0	3276.8308930397034
53	-73.163815	9.896923	-35.155884	-73.212975	157.87097	-78.19353	7.6293945e-06	-78.19352	-78.19352	270000	-1.4373779e-06	3878.4224	-0.005985504	0.0	0.6513898	0.006239913	0.06	79.0	3342.9747083187103
54	-70.327484	7.6607356	-33.15762	-61.28066	153.46875	-78.19353	7.6293945e-06	-78.19352	-78.19352	275000	2.644348e-05	4002.6304	-0.004084519	0.0	0.6415021	0.0036323455	0.0378	79.0	3411.3000316619873
55	-122.22935	9.400433	-34.438778	-67.47539	158.80646	-78.19353	7.6293945e-06	-78.19352	-78.19352	280000	1.0997773e-06	4024.636	-0.0039626695	0.0	0.64406097	0.0057368525	0.038	79.0	3480.6916353702545
56	-88.718708	8.410785	-30.541906	-69.10874	164.5	-78.19353	7.6293945e-06	-78.19352	-78.19352	285000	7.835388e-06	3986.657	-0.0047388035	0.0	0.637928	0.0052880165	0.0448	79.0	3550.0754442214966
57	-96.710346	7.785125	-33.334736	-60.691162	154.5	-78.19353	7.6293945e-06	-78.19352	-78.19352	290000	1.0974884e-06	4102.143	-0.0038497704	0.0	0.6410692	0.0047832327	0.0378	79.0	3619.533302307129
58	-76.909584	8.025939	-33.74106	-70.68695	153.5625	-78.19353	7.6293945e-06	-78.19352	-78.19352	295000	-1.0702514e-05	4084.2698	-0.0045409454	0.0	0.6211069	0.008867431	0.070599996	79.0	3689.487694501877
59	-102.171375	8.562857	-30.642942	-69.42446	153.9375	-78.19353	7.6293945e-06	-78.19352	-78.19352	300000	-4.3624877e-06	3822.0576	-0.004774446	0.0	0.63469243	0.0042936313	0.0438	79.0	3759.9188148975372
60	-87.80235	8.393233	-31.582172	-62.05946	151.0303	-78.19353	7.6293945e-06	-78.19352	-78.19352	305000	-1.6439819e-05	4044.9539	-0.0050652544	0.0	0.623631	0.007704112	0.049999997	79.0	3831.2248463630676
61	-126.709145	8.846306	-32.27508	-60.537895	143.05882	-78.19353	7.6293945e-06	-78.19352	-78.19352	310000	-9.8602295e-06	3970.094	-0.0053847106	0.0	0.62189555	0.0034005046	0.047199998	79.0	3905.5897183418274
62	-116.874004	7.5614657	-33.90172	-60.742615	142.77142	-78.19353	7.6293945e-06	-78.19352	-78.19352	315000	1.4254761e-05	4008.416	-0.00469415	0.0	0.6070047	0.0040106997	0.036199998	79.0	3977.0240511894226
63	-93.679756	9.330683	-30.408583	-62.8426	143.79411	-78.19353	7.6293945e-06	-78.19352	-78.19352	320000	1.3508606e-05	4024.9287	-0.006765044	0.0	0.6001813	0.005549078	0.0682	79.0	4053.034326314926
64	-90.37658	7.32106	-30.75706	-58.644047	136.16667	-78.19353	7.6293945e-06	-78.19352	-78.19352	325000	-1.5286254e-05	4053.0984	-0.0024382079	0.0	0.60116005	0.005377796	0.0288	79.0	4123.775190353394
65	-86.699783	7.680644	-29.339403	-60.816708	132.94595	-78.19353	7.6293945e-06	-78.19352	-78.19352	330000	-1.8310546e-06	3989.7534	-0.005586365	0.0	0.59946483	0.007881511	0.074999996	79.0	4195.437482595444
66	-85.70018	7.645165	-30.206017	-62.28853	135.47223	-78.19353	7.6293945e-06	-78.19352	-78.19352	335000	-9.613037e-06	3942.2295	-0.0053669675	0.0	0.5936243	0.0059575434	0.060599998	79.0	4265.944778203964
67	-80.139835	8.771493	-27.38683	-63.740612	123.95	-78.19353	7.6293945e-06	-78.19352	-78.19352	340000	-9.735108e-06	4114.218	-0.005925665	0.0	0.5837769	0.004979633	0.042799998	79.0	4337.77282333374
68	-72.88171	8.610369	-25.162968	-57.519547	129.39473	-78.19353	7.6293945e-06	-78.19352	-78.19352	345000	-3.3447266e-06	4062.9995	-0.004619421	0.0	0.55785197	0.0039052046	0.0446	79.0	4408.831111192703
69	-78.64738	8.236505	-28.890684	-59.525185	125.5641	-78.19353	7.6293945e-06	-78.19352	-78.19352	350000	-7.653808e-06	3969.6328	-0.006397986	0.0	0.5558823	0.00874101	0.0734	79.0	4480.4511282444
70	-68.915066	9.91509	-25.348747	-59.53131	124.35	-78.19353	7.6293945e-06	-78.19352	-78.19352	355000	-1.5222167e-05	4169.86	-0.0045280945	0.0	0.5501809	0.00406025	0.0336	79.0	4553.706362485886
71	-65.49057	9.268996	-23.747503	-58.64217	116.85714	-78.19353	7.6293945e-06	-78.19352	-78.19352	360000	2.2946548e-05	4142.4097	-0.005498302	0.0	0.54337084	0.004256881	0.0598	79.0	4625.677449703217
72	-62.805084	8.405619	-22.402618	-56.49685	118.21429	-78.19353	7.6293945e-06	-78.19352	-78.19352	365000	-1.4982605e-05	4117.863	-0.0047771833	0.0	0.5339516	0.00634957	0.0484	79.0	4697.356262207031
73	-59.780334	6.624285	-23.467062	-53.955055	116.833336	-78.19353	7.6293945e-06	-78.19352	-78.19352	370000	-6.011963e-06	3946.3823	-0.0046630916	0.0	0.5303331	0.0048991665	0.0484	79.0	4769.943700790405
74	-100.775715	7.273823	-22.483475	-51.877296	113.59091	-78.19353	7.6293945e-06	-78.19352	-78.19352	375000	-4.069519e-06	4233.3354	-0.0052770507	0.0	0.51978004	0.007963765	0.0736	79.0	4843.592946052551
75	-56.95081	9.402515	-23.206888	-54.98104	119.585365	-78.19353	7.6293945e-06	-78.19352	-78.19352	380000	7.818603e-06	4063.9846	-0.0061070127	0.0	0.52489406	0.008453016	0.076799996	79.0	4916.734327554703
76	-52.41603	7.9989643	-22.815054	-55.229736	115.441864	-78.19353	7.6293945e-06	-78.19352	-78.19352	385000	1.75354e-05	4226.4688	-0.003262689	0.0	0.521955	0.0046142954	0.027999999	79.0	4991.390634059906
77	-46.03748	9.049794	-25.394814	-59.514782	121.78049	-78.19353	7.6293945e-06	-78.19352	-78.19352	390000	-2.9174803e-06	4123.5405	-0.0057189087	0.0	0.5092209	0.009956598	0.056599997	79.0	5063.788737773895
78	-52.127354	8.33572	-23.48152	-57.36664	123.15	-78.19353	7.6293945e-06	-78.19352	-78.19352	395000	4.650879e-06	4179.6934	-0.008243786	0.0	0.5098046	0.0064925933	0.065799996	79.0	5137.347476005554
79	-50.412098	10.482107	-23.254639	-65.66602	125.128204	-78.19353	7.6293945e-06	-78.19352	-78.19352	400000	-1.2030029e-05	4025.0266	-0.0068969666	0.0	0.47362682	0.0087279	0.0876	79.0	5209.020492315292
80	-52.79337	7.829368	-27.972666	-64.50462	126.128204	-78.19353	7.6293945e-06	-78.19352	-78.19352	405000	1.7868042e-06	4057.4775	-0.005228129	0.0	0.4768459	0.0038902422	0.0482	79.0	5281.446026802063
81	-45.81218	8.905984	-29.295088	-58.337772	124.775	-78.19353	7.6293945e-06	-78.19352	-78.19352	410000	2.0841979e-05	4075.6516	-0.0057724593	0.0	0.46732512	0.007503291	0.064399995	79.0	5354.465245962143
82	-40.733936	10.193472	-23.615059	-66.697334	125.76923	-78.19353	7.6293945e-06	-78.19352	-78.19352	415000	-2.9055785e-05	4112.434	-0.007961483	0.0	0.46866152	0.006142496	0.0726	79.0	5426.859076023102
83	-43.35714	9.9179325	-25.474104	-61.908806	131.47368	-78.19353	7.6293945e-06	-78.19352	-78.19352	420000	8.166504e-06	4118.0977	-0.005457028	0.0	0.45519936	0.008694127	0.0592	79.0	5499.9426691532135
84	-39.687386	9.709541	-21.323536	-59.22617	126.69231	-78.19353	7.6293945e-06	-78.19352	-78.19352	425000	-1.5032959e-05	4191.4497	-0.0048234803	0.0	0.45803338	0.008530329	0.0602	79.0	5573.946057796478
85	-40.922367	8.810583	-25.470934	-58.99397	122.85	-78.19353	7.6293945e-06	-78.19352	-78.19352	430000	-1.8048095e-05	4089.553	-0.004628253	0.0	0.45574757	0.005990537	0.0398	79.0	5648.220466852188
