Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
23	-650.07166	1698.6283	-102.76944	-6021.571	434.36365	-27.167175	7.6293945e-06	-27.167168	-27.167168	120000	-1.362915e-05	343846.9	-0.0033189033	0.0	0.7400565	0.01623651	0.3062	7.0	1443.7273693084717
24	-112.253914	7.7103024	-101.27347	-123.4983	442.9091	-27.167175	7.6293945e-06	-27.167168	-27.167168	125000	-5.742645e-06	164.81348	-0.004667899	0.0	0.74007004	0.009146698	0.0818	79.0	1505.8368787765503
25	-104.629	7.4724874	-91.220436	-115.01446	408.16666	-27.167175	7.6293945e-06	-27.167168	-27.167168	130000	-2.62146e-06	173.33652	-0.0022473265	0.0	0.7393277	0.0056986967	0.0392	79.0	1567.147781610489
26	-117.40615	7.934418	-104.95354	-129.32263	441.54544	-27.167175	7.6293945e-06	-27.167168	-27.167168	135000	5.5633545e-06	158.72935	-0.002922773	0.0	0.7314899	0.003479034	0.0372	79.0	1629.2767930030823
27	-110.97678	9.26284	-92.99233	-124.618805	417.63635	-27.167175	7.6293945e-06	-27.167168	-27.167168	140000	9.564209e-06	154.50188	-0.002516925	0.0	0.70914	0.00806195	0.0632	79.0	1690.6844317913055
28	-96.67546	4.218197	-87.84107	-102.29299	376.92307	-27.167175	7.6293945e-06	-27.167168	-27.167168	145000	7.3974606e-06	177.55504	-0.0044619325	0.0	0.7120391	0.0033325294	0.0528	79.0	1752.9939632415771
29	-98.99908	6.274647	-88.56083	-109.51063	377.0	-27.167175	7.6293945e-06	-27.167168	-27.167168	150000	1.7906188e-05	171.92769	-0.002655641	0.0	0.7049115	0.004034419	0.029199999	79.0	1815.5174233913422
30	-97.54806	5.0995016	-86.679504	-105.55802	372.0	-27.167175	7.6293945e-06	-27.167168	-27.167168	155000	4.6417235e-06	174.5297	-0.0038710448	0.0	0.69516796	0.006458639	0.031999998	79.0	1878.0602655410767
31	-88.92133	5.0170646	-80.414154	-95.27187	349.35715	-27.167175	7.6293945e-06	-27.167168	-27.167168	160000	-2.3895263e-06	187.48251	-0.002741298	0.0	0.6883892	0.008582544	0.058199998	79.0	1940.6959807872772
32	-84.92707	5.9595017	-76.69611	-96.55043	333.5	-27.167175	7.6293945e-06	-27.167168	-27.167168	165000	4.6936034e-06	184.03745	-0.004933685	0.0	0.6869992	0.0010972564	0.04	79.0	2003.8089661598206
33	-78.14404	3.4647706	-72.87106	-83.69343	306.375	-27.167175	7.6293945e-06	-27.167168	-27.167168	170000	3.4996033e-06	200.37715	-0.0058991383	0.0	0.67340416	0.0061901747	0.053799998	79.0	2067.1798145771027
34	-81.55722	4.3420825	-73.518074	-89.67659	311.3125	-27.167175	7.6293945e-06	-27.167168	-27.167168	175000	1.4064026e-05	190.13695	-0.0041167843	0.0	0.65826744	0.009788112	0.0756	79.0	2130.067512989044
35	-78.41571	3.3785741	-72.9377	-84.60368	302.625	-27.167175	7.6293945e-06	-27.167168	-27.167168	180000	-3.7628172e-06	194.42963	-0.0041151578	0.0	0.6699081	0.0091438135	0.0824	79.0	2192.897560119629
36	-81.27411	4.97073	-73.27454	-93.31115	290.05884	-27.167175	7.6293945e-06	-27.167168	-27.167168	185000	-3.475952e-06	178.52768	-0.0031480116	0.0	0.6682361	0.006981906	0.040799998	79.0	2255.260422229767
37	-83.755264	6.0520544	-73.40359	-95.68534	313.66666	-27.167175	7.6293945e-06	-27.167168	-27.167168	190000	6.6436764e-06	173.9738	-0.004918406	0.0	0.66889703	0.008167835	0.0736	79.0	2316.9865095615387
38	-90.00975	6.595694	-77.56737	-102.090164	337.14285	-27.167175	7.6293945e-06	-27.167168	-27.167168	195000	-8.3953855e-06	172.10185	-0.0039268867	0.0	0.6610924	0.010208781	0.0786	79.0	2377.724396944046
39	-93.123024	5.613557	-84.85977	-106.65286	344.64285	-27.167175	7.6293945e-06	-27.167168	-27.167168	200000	3.5308838e-06	165.09947	-0.0037120527	0.0	0.6783503	0.007905152	0.063	79.0	2439.5583033561707
40	-87.91184	5.401763	-77.06889	-96.3826	331.06668	-27.167175	7.6293945e-06	-27.167168	-27.167168	205000	3.991699e-06	181.30981	-0.005681542	0.0	0.67785025	0.008657321	0.0806	79.0	2501.352148771286
41	-84.7086	4.6542006	-74.76079	-93.02989	318.4	-27.167175	7.6293945e-06	-27.167168	-27.167168	210000	2.7969359e-06	177.41272	-0.0035160964	0.0	0.6851387	0.006133553	0.0774	79.0	2563.2741763591766
42	-85.99231	4.1314096	-79.85715	-96.79064	309.25	-27.167175	7.6293945e-06	-27.167168	-27.167168	215000	-1.4068603e-05	172.16457	-0.0024352234	0.0	0.6839268	0.00878471	0.0692	79.0	2624.8321557044983
43	-87.138954	5.278102	-79.22516	-99.279205	326.13333	-27.167175	7.6293945e-06	-27.167168	-27.167168	220000	3.3569336e-08	177.14914	-0.0023609588	0.0	0.6944513	0.0068238354	0.06	79.0	2686.9136996269226
44	-84.0393	4.732214	-73.29925	-92.61232	319.06668	-27.167175	7.6293945e-06	-27.167168	-27.167168	225000	6.6055295e-06	180.58342	-0.0048286314	0.0	0.70302355	0.010344237	0.095	79.0	2749.1067838668823
45	-92.01673	4.322844	-88.37427	-105.36709	345.0	-27.167175	7.6293945e-06	-27.167168	-27.167168	230000	-4.0855407e-06	174.80855	-0.0047112457	0.0	0.69995654	0.009829662	0.088	79.0	2810.8485853672028
46	-87.45916	3.3410122	-81.784225	-92.41444	328.4	-27.167175	7.6293945e-06	-27.167168	-27.167168	235000	1.5100098e-05	179.91843	-0.0051107663	0.0	0.70601207	0.011956834	0.0972	79.0	2873.1208136081696
47	-86.54823	4.7562437	-79.94134	-94.61997	323.4	-27.167175	7.6293945e-06	-27.167168	-27.167168	240000	-5.438232e-06	177.6367	-0.0041238987	0.0	0.7275628	0.0030675966	0.0356	79.0	2935.8989810943604
48	-86.45199	5.5633225	-80.08019	-100.29111	327.0	-27.167175	7.6293945e-06	-27.167168	-27.167168	245000	7.616424e-06	180.43652	-0.003497553	0.0	0.71142215	0.011440661	0.083399996	79.0	2998.3710589408875
49	-85.05965	5.226018	-77.11577	-98.52415	322.33334	-27.167175	7.6293945e-06	-27.167168	-27.167168	250000	3.487396e-06	182.98074	-0.0046992544	0.0	0.7208582	0.0094151525	0.0894	79.0	3060.3744349479675
50	-81.87808	3.5781639	-76.48157	-88.770294	310.6875	-27.167175	7.6293945e-06	-27.167168	-27.167168	255000	-2.932739e-06	193.41017	-0.0035099257	0.0	0.71807355	0.011502556	0.0902	79.0	3122.055106163025
51	-71.71096	4.0379376	-66.19135	-82.44995	275.6111	-27.167175	7.6293945e-06	-27.167168	-27.167168	260000	5.645752e-06	212.2787	-0.0034657225	0.0	0.7265793	0.0077548996	0.0664	79.0	3185.4251248836517
52	-77.87982	3.5244155	-71.93929	-84.64069	296.5	-27.167175	7.6293945e-06	-27.167168	-27.167168	265000	4.963493e-06	193.39186	-0.003205138	0.0	0.7130083	0.00678207	0.063599996	79.0	3247.1284306049347
53	-77.871765	4.3391304	-69.58438	-87.9526	297.625	-27.167175	7.6293945e-06	-27.167168	-27.167168	270000	-6.817627e-06	195.40253	-0.0015980377	0.0	0.7073507	0.01642327	0.1418	6.0	3308.8626878261566
