Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
22	-5690.413	933.7159	-4792.575	-7155.4116	928.5	-68.83394	7.6293945e-06	-68.83395	-68.83395	92000	2.5062561e-06	260342.64	-0.00567626	0.0	0.8268346	0.0076374626	0.07275	79.0	1453.1151912212372
23	-5506.7617	592.9607	-4594.551	-6170.6494	898.5	-68.83394	7.6293945e-06	-68.83395	-68.83395	96000	3.1852724e-06	267958.66	-0.0058973273	0.0	0.82667553	0.0067517315	0.062250003	79.0	1516.434201002121
24	-5034.5747	966.06665	-3658.8984	-6110.2993	832.25	-68.83394	7.6293945e-06	-68.83395	-68.83395	100000	-1.1825562e-06	241937.53	-0.0044928896	0.0	0.82328504	0.006037617	0.03925	79.0	1581.4935483932495
25	-5288.087	918.92377	-4254.1816	-6454.2305	836.75	-68.83394	7.6293945e-06	-68.83395	-68.83395	104000	9.348751e-06	270677.28	-0.002936713	0.0	0.83137923	0.005405027	0.030500002	79.0	1644.661652803421
26	-6515.4336	2448.3855	-4282.8022	-10471.154	817.75	-68.83394	7.6293945e-06	-68.83395	-68.83395	108000	1.2922288e-07	439024.66	-0.005068904	0.0	0.8281204	0.0042766905	0.0485	79.0	1708.25777053833
27	-19813.365	22866.188	-3642.1436	-59230.684	868.75	-68.83394	7.6293945e-06	-68.83395	-68.83395	112000	4.9018863e-06	28999288.0	-0.0027878913	0.0	0.8207417	0.019443085	0.24750002	5.0	1771.4856023788452
28	-6443.508	1344.9607	-5181.881	-8702.919	962.25	-68.83394	7.6293945e-06	-68.83395	-68.83395	116000	-9.7332e-06	316388.62	-0.0045053493	0.0	0.8208413	0.0089508975	0.055000003	79.0	1835.0613617897034
29	-6221.2686	497.1889	-5700.595	-7033.5415	981.5	-68.83394	7.6293945e-06	-68.83395	-68.83395	120000	2.7866365e-06	282222.1	-0.0043533747	0.0	0.81505907	0.008606751	0.048750002	79.0	1898.3026187419891
30	-5745.4097	1007.4435	-4059.8767	-6665.4517	918.0	-68.83394	7.6293945e-06	-68.83395	-68.83395	124000	3.8623813e-07	265442.88	-0.0039475565	0.0	0.81937826	0.007578759	0.060500003	79.0	1961.6229782104492
31	-5935.474	1703.9606	-4158.49	-8609.228	859.75	-68.83394	7.6293945e-06	-68.83395	-68.83395	128000	3.816605e-06	338359.94	-0.005414778	0.0	0.82715744	0.0058233463	0.056	79.0	2025.248132944107
32	-6550.401	1490.4474	-4826.2876	-8233.053	882.75	-68.83394	7.6293945e-06	-68.83395	-68.83395	132000	6.7539218e-06	398940.1	-0.003870684	0.0	0.83523804	0.0068311645	0.062250003	79.0	2087.663992881775
33	-5042.975	280.63885	-4781.1533	-5509.6855	780.5	-68.83394	7.6293945e-06	-68.83395	-68.83395	136000	5.6686404e-06	306106.47	-0.0053479634	0.0	0.8358916	0.010811007	0.068	79.0	2150.843027114868
34	-4509.327	528.9382	-3591.718	-5235.0234	686.2	-68.83394	7.6293945e-06	-68.83395	-68.83395	140000	2.4595263e-06	281299.28	-0.0047445083	0.0	0.849757	0.005376647	0.059000004	79.0	2214.952932357788
35	-3538.7566	403.43674	-3040.7917	-4313.9355	554.1429	-68.83394	7.6293945e-06	-68.83395	-68.83395	144000	-8.869172e-07	246219.06	-0.0062258733	0.0	0.8451767	0.0028997434	0.066750005	79.0	2278.9658908843994
36	-3477.438	204.73509	-3195.9202	-3823.8179	553.5714	-68.83394	7.6293945e-06	-68.83395	-68.83395	148000	-6.3304906e-06	231575.4	-0.004789842	0.0	0.8377033	0.008348449	0.070750006	79.0	2344.76611661911
37	-2914.7065	193.93698	-2672.155	-3244.565	478.5	-68.83394	7.6293945e-06	-68.83395	-68.83395	152000	-2.0599366e-07	199734.16	-0.0028239898	0.0	0.8499199	0.0056899283	0.049250003	79.0	2409.4085927009583
38	-2968.4062	104.344666	-2870.7249	-3169.6309	472.875	-68.83394	7.6293945e-06	-68.83395	-68.83395	156000	-5.0261024e-06	210856.44	-0.0041791145	0.0	0.84808266	0.009010058	0.072000004	79.0	2474.4196450710297
39	-2662.3933	226.53136	-2351.919	-3004.0095	435.22223	-68.83394	7.6293945e-06	-68.83395	-68.83395	160000	-2.0980836e-07	185573.28	-0.004421234	0.0	0.84802	0.007922093	0.061750002	79.0	2538.55220413208
40	-2289.968	195.88795	-2008.304	-2730.8118	387.3	-68.83394	7.6293945e-06	-68.83395	-68.83395	164000	-8.016586e-06	159110.06	-0.0046741148	0.0	0.84743893	0.01002244	0.06925	79.0	2602.928055524826
41	-2057.8708	152.44437	-1699.4825	-2356.646	362.63635	-68.83394	7.6293945e-06	-68.83395	-68.83395	168000	-1.0147095e-06	136606.16	-0.0038134882	0.0	0.8413911	0.0057728956	0.042000003	79.0	2671.2157576084137
42	-2257.6394	168.30356	-1926.154	-2453.356	378.5	-68.83394	7.6293945e-06	-68.83395	-68.83395	172000	2.74086e-06	162503.66	-0.0060907053	0.0	0.83954656	0.00804147	0.085750006	79.0	2740.971825361252
43	-2094.7107	118.85687	-1891.595	-2297.6304	346.0909	-68.83394	7.6293945e-06	-68.83395	-68.83395	176000	7.419587e-07	156195.08	-0.003480675	0.0	0.8380218	0.0046590874	0.029250002	79.0	2808.567780971527
44	-2020.8877	117.447754	-1784.3049	-2251.733	332.33334	-68.83394	7.6293945e-06	-68.83395	-68.83395	180000	4.0674213e-06	151124.22	-0.0060688774	0.0	0.8279599	0.0055959295	0.0715	79.0	2878.410728931427
