Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
26	0.5722222	0.53624785	1.0	-0.1	217.22223	0.20567247	0.085498	0.3667769	-0.047133867	108000	-1.0108948e-07	0.09438845	-0.00425425	-0.016908921	0.8337785	0.004641306	0.07675	79.0	285.69117546081543
27	0.725	0.47631398	1.0	-0.1	190.25	0.2572491	0.06405204	0.40921822	0.15490097	112000	-2.8038025e-07	0.08135788	-0.005558184	-0.013023742	0.82012475	0.003907852	0.07225	79.0	298.3852171897888
28	0.7	0.489898	1.0	-0.1	178.90909	0.30069506	0.109909095	0.5432742	0.11591535	116000	-8.015633e-07	0.08853046	-0.0015394384	-0.020852156	0.82822734	0.015517251	0.15125	5.0	311.2682087421417
29	0.84999996	0.37749174	1.0	-0.1	181.5	0.32810235	0.13113378	0.5519357	0.08092872	120000	-6.9046024e-07	0.11160384	-0.004791325	-0.055666555	0.8278787	0.008752594	0.066250004	79.0	325.66226506233215
30	0.59999996	0.5291502	1.0	-0.1	177.22728	0.38584656	0.18182227	0.79476345	0.0818712	124000	-1.8730165e-06	0.08052167	-0.0034916745	-0.023917869	0.8040264	0.0066436864	0.048750002	79.0	338.81384897232056
31	0.66521734	0.50614375	1.0	-0.1	170.65218	0.28697672	0.20390822	0.7367018	-0.024160977	128000	-7.896424e-07	0.12720741	-0.0039303703	-0.04426524	0.80706114	0.008101361	0.068	79.0	351.9747197628021
32	0.5695652	0.5368465	1.0	-0.1	172.82608	0.28946984	0.14812343	0.5478312	0.0015195161	132000	-2.958298e-06	0.09730282	-0.0068748896	-0.02645924	0.7984851	0.0070115975	0.105000004	79.0	366.4889278411865
33	1.0	0.0	1.0	1.0	156.92	0.24037512	0.121412225	0.48827928	0.07568337	136000	1.3828279e-07	0.13573335	-0.0056359447	-0.081313506	0.7923854	0.0067093675	0.065500006	79.0	380.60785603523254
34	0.837037	0.39077145	1.0	-0.1	144.96297	0.50855845	0.0687737	0.7414279	0.4430834	140000	-1.6593934e-06	0.09825768	-0.003083607	-0.02302315	0.7881417	0.005237756	0.038500004	79.0	395.3751449584961
35	0.9241379	0.278735	1.0	-0.1	135.75862	0.44475836	0.059528615	0.5798387	0.3341211	144000	2.0599366e-07	0.08156541	-0.0060730744	-0.019971538	0.7747811	0.005331268	0.06875	79.0	410.5140891075134
